T_inlet,T_initial,V_initial,Time_step,Temperature
320,293,0.06,1380,295.329
320,293,0.06,1440,295.711
320,293,0.06,1500,295.93
320,293,0.06,1560,296.072
320,293,0.06,1620,296.652
320,293,0.06,1680,297.25
320,293,0.06,1740,297.158
320,293,0.06,1800,297.944
320,293,0.06,1860,297.381
320,293,0.06,1920,298.473
320,293,0.06,1980,298.715
320,293,0.06,2040,298.077
320,293,0.06,2100,299.349
320,293,0.06,2160,299.354
320,293,0.06,2220,299.66
320,293,0.06,2280,299.374
320,293,0.06,2340,300.353
320,293,0.06,2400,301.015
320,293,0.06,2460,299.773
320,293,0.06,2520,300.806
320,294,0.04,60,294
320,294,0.04,120,294
320,294,0.04,180,294
320,294,0.04,240,294
320,294,0.04,300,294
320,294,0.04,360,294
320,294,0.04,420,294
320,294,0.04,480,294
320,294,0.04,540,294
320,294,0.04,600,294
320,294,0.04,660,294
320,294,0.04,720,294
320,294,0.04,780,294.002
320,294,0.04,840,294.008
320,294,0.04,900,294.026
320,294,0.04,960,294.063
320,294,0.04,1020,294.122
320,294,0.04,1080,294.208
320,294,0.04,1140,294.314
320,294,0.04,1200,294.444
320,294,0.04,1260,294.59
320,294,0.04,1320,294.751
320,294,0.04,1380,294.92
320,294,0.04,1440,295.096
320,294,0.04,1500,295.277
320,294,0.04,1560,295.462
320,294,0.04,1620,295.65
320,294,0.04,1680,295.847
320,294,0.04,1740,296.042
320,294,0.04,1800,296.281
320,294,0.04,1860,296.483
320,294,0.04,1920,296.594
320,294,0.04,1980,296.898
320,294,0.04,2040,297.14
320,294,0.04,2100,297.254
320,294,0.04,2160,297.455
320,294,0.04,2220,297.616
320,294,0.04,2280,297.963
320,294,0.04,2340,298.037
320,294,0.04,2400,298.054
320,294,0.04,2460,298.21
320,294,0.04,2520,298.355
320,294,0.045,60,294
320,294,0.045,120,294
320,294,0.045,180,294
320,294,0.045,240,294
320,294,0.045,300,294
320,294,0.045,360,294
320,294,0.045,420,294
320,294,0.045,480,294
320,294,0.045,540,294
320,294,0.045,600,294
320,294,0.045,660,294
320,294,0.045,720,294.001
320,294,0.045,780,294.004
320,294,0.045,840,294.017
320,294,0.045,900,294.049
320,294,0.045,960,294.106
320,294,0.045,1020,294.195
320,294,0.045,1080,294.309
320,294,0.045,1140,294.452
320,294,0.045,1200,294.615
320,294,0.045,1260,294.793
320,294,0.045,1320,294.985
320,294,0.045,1380,295.182
320,294,0.045,1440,295.387
320,294,0.045,1500,295.596
320,294,0.045,1560,295.826
320,294,0.045,1620,296.079
320,294,0.045,1680,296.246
320,294,0.045,1740,296.618
320,294,0.045,1800,296.895
320,294,0.045,1860,296.934
320,294,0.045,1920,297.045
320,294,0.045,1980,297.582
320,294,0.045,2040,297.488
320,294,0.045,2100,297.661
320,294,0.045,2160,298.176
320,294,0.045,2220,298.213
320,294,0.045,2280,298.877
320,294,0.045,2340,298.955
320,294,0.045,2400,299.179
320,294,0.045,2460,299.224
320,294,0.045,2520,299.251
320,294,0.05,60,294
320,294,0.05,120,294
320,294,0.05,180,294
320,294,0.05,240,294
320,294,0.05,300,294
320,294,0.05,360,294
320,294,0.05,420,294
320,294,0.05,480,294
320,294,0.05,540,294
320,294,0.05,600,294
320,294,0.05,660,294
320,294,0.05,720,294.002
320,294,0.05,780,294.009
320,294,0.05,840,294.034
320,294,0.05,900,294.087
320,294,0.05,960,294.172
320,294,0.05,1020,294.291
320,294,0.05,1080,294.444
320,294,0.05,1140,294.62
320,294,0.05,1200,294.816
320,294,0.05,1260,295.029
320,294,0.05,1320,295.248
320,294,0.05,1380,295.479
320,294,0.05,1440,295.752
320,294,0.05,1500,295.959
320,294,0.05,1560,296.233
320,294,0.05,1620,296.362
320,294,0.05,1680,296.593
320,294,0.05,1740,297.112
320,294,0.05,1800,297.638
320,294,0.05,1860,297.689
320,294,0.05,1920,297.675
320,294,0.05,1980,298.12
320,294,0.05,2040,298.294
320,294,0.05,2100,298.237
320,294,0.05,2160,299.047
320,294,0.05,2220,298.724
320,294,0.05,2280,298.85
320,294,0.05,2340,299.274
320,294,0.05,2400,299.1
320,294,0.05,2460,299.368
320,294,0.05,2520,299.9
320,294,0.055,60,294
320,294,0.055,120,294
320,294,0.055,180,294
320,294,0.055,240,294
320,294,0.055,300,294
320,294,0.055,360,294
320,294,0.055,420,294
320,294,0.055,480,294
320,294,0.055,540,294
320,294,0.055,600,294
320,294,0.055,660,294.001
320,294,0.055,720,294.004
320,294,0.055,780,294.019
320,294,0.055,840,294.061
320,294,0.055,900,294.138
320,294,0.055,960,294.258
320,294,0.055,1020,294.414
320,294,0.055,1080,294.603
320,294,0.055,1140,294.815
320,294,0.055,1200,295.049
320,294,0.055,1260,295.294
320,294,0.055,1320,295.583
320,294,0.055,1380,295.918
320,294,0.055,1440,296.093
320,294,0.055,1500,296.43
320,294,0.055,1560,296.776
320,294,0.055,1620,296.949
320,294,0.055,1680,297.223
320,294,0.055,1740,297.659
320,294,0.055,1800,298.215
320,294,0.055,1860,298.37
320,294,0.055,1920,298.181
320,294,0.055,1980,298.706
320,294,0.055,2040,298.907
320,294,0.055,2100,299.181
320,294,0.055,2160,299.095
320,294,0.055,2220,299.432
320,294,0.055,2280,299.98
320,294,0.055,2340,299.498
320,294,0.055,2400,300.523
320,294,0.055,2460,300.223
320,294,0.055,2520,300.567
320,294,0.06,60,294
320,294,0.06,120,294
320,294,0.06,180,294
320,294,0.06,240,294
320,294,0.06,300,294
320,294,0.06,360,294
320,294,0.06,420,294
320,294,0.06,480,294
320,294,0.06,540,294
320,294,0.06,600,294
320,294,0.06,660,294.002
320,294,0.06,720,294.009
320,294,0.06,780,294.038
320,294,0.06,840,294.104
320,294,0.06,900,294.218
320,294,0.06,960,294.373
320,294,0.06,1020,294.571
320,294,0.06,1080,294.797
320,294,0.06,1140,295.049
320,294,0.06,1200,295.319
320,294,0.06,1260,295.607
320,294,0.06,1320,295.93
320,294,0.06,1380,296.247
320,294,0.06,1440,296.347
320,294,0.06,1500,297.076
320,294,0.06,1560,297.051
320,294,0.06,1620,297.587
320,294,0.06,1680,298.003
320,294,0.06,1740,297.949
320,294,0.06,1800,298.809
320,294,0.06,1860,298.618
320,294,0.06,1920,298.492
320,294,0.06,1980,299.592
320,294,0.06,2040,299.472
320,294,0.06,2100,299.407
320,294,0.06,2160,300.267
320,294,0.06,2220,300.3
320,294,0.06,2280,300.319
320,294,0.06,2340,300.922
320,294,0.06,2400,301.001
320,294,0.06,2460,301.046
320,294,0.06,2520,301.479
320,295,0.04,60,295
320,295,0.04,120,295
320,295,0.04,180,295
320,295,0.04,240,295
320,295,0.04,300,295
320,295,0.04,360,295
320,295,0.04,420,295
320,295,0.04,480,295
320,295,0.04,540,295
320,295,0.04,600,295
320,295,0.04,660,295
320,295,0.04,720,295.001
320,295,0.04,780,295.002
320,295,0.04,840,295.007
320,295,0.04,900,295.022
320,295,0.04,960,295.056
320,295,0.04,1020,295.114
320,295,0.04,1080,295.196
320,295,0.04,1140,295.302
320,295,0.04,1200,295.426
320,295,0.04,1260,295.567
320,295,0.04,1320,295.719
320,295,0.04,1380,295.881
320,295,0.04,1440,296.05
320,295,0.04,1500,296.225
320,295,0.04,1560,296.402
320,295,0.04,1620,296.583
320,295,0.04,1680,296.768
320,295,0.04,1740,296.991
320,295,0.04,1800,297.177
320,295,0.04,1860,297.346
320,295,0.04,1920,297.576
320,295,0.04,1980,297.91
320,295,0.04,2040,297.876
320,295,0.04,2100,298.067
320,295,0.04,2160,298.246
320,295,0.04,2220,298.694
320,295,0.04,2280,298.733
320,295,0.04,2340,298.766
320,295,0.04,2400,299.414
320,295,0.04,2460,299.422
320,295,0.04,2520,299.379
320,295,0.045,60,295
320,295,0.045,120,295
320,295,0.045,180,295
320,295,0.045,240,295
320,295,0.045,300,295
320,295,0.045,360,295
320,295,0.045,420,295
320,295,0.045,480,295
320,295,0.045,540,295
320,295,0.045,600,295
320,295,0.045,660,295.001
320,295,0.045,720,295.001
320,295,0.045,780,295.004
320,295,0.045,840,295.015
320,295,0.045,900,295.044
320,295,0.045,960,295.1
320,295,0.045,1020,295.186
320,295,0.045,1080,295.298
320,295,0.045,1140,295.436
320,295,0.045,1200,295.592
320,295,0.045,1260,295.763
320,295,0.045,1320,295.945
320,295,0.045,1380,296.136
320,295,0.045,1440,296.332
320,295,0.045,1500,296.54
320,295,0.045,1560,296.765
320,295,0.045,1620,296.987
320,295,0.045,1680,297.18
320,295,0.045,1740,297.365
320,295,0.045,1800,297.558
320,295,0.045,1860,298.019
320,295,0.045,1920,298.171
320,295,0.045,1980,298.282
320,295,0.045,2040,298.564
320,295,0.045,2100,298.762
320,295,0.045,2160,299.331
320,295,0.045,2220,299.035
320,295,0.045,2280,299.279
320,295,0.045,2340,299.946
320,295,0.045,2400,299.65
320,295,0.045,2460,299.883
320,295,0.045,2520,300.177
320,295,0.05,60,295
320,295,0.05,120,295
320,295,0.05,180,295
320,295,0.05,240,295
320,295,0.05,300,295
320,295,0.05,360,295
320,295,0.05,420,295
320,295,0.05,480,295
320,295,0.05,540,295
320,295,0.05,600,295
320,295,0.05,660,295.001
320,295,0.05,720,295.002
320,295,0.05,780,295.009
320,295,0.05,840,295.03
320,295,0.05,900,295.08
320,295,0.05,960,295.164
320,295,0.05,1020,295.28
320,295,0.05,1080,295.427
320,295,0.05,1140,295.598
320,295,0.05,1200,295.786
320,295,0.05,1260,295.987
320,295,0.05,1320,296.198
320,295,0.05,1380,296.428
320,295,0.05,1440,296.664
320,295,0.05,1500,296.904
320,295,0.05,1560,297.152
320,295,0.05,1620,297.425
320,295,0.05,1680,297.635
320,295,0.05,1740,297.813
320,295,0.05,1800,297.836
320,295,0.05,1860,298.044
320,295,0.05,1920,298.692
320,295,0.05,1980,299.014
320,295,0.05,2040,299.331
320,295,0.05,2100,299.563
320,295,0.05,2160,299.902
320,295,0.05,2220,299.966
320,295,0.05,2280,299.545
320,295,0.05,2340,299.775
320,295,0.05,2400,300.709
320,295,0.05,2460,300.459
320,295,0.05,2520,300.981
320,295,0.055,60,295
320,295,0.055,120,295
320,295,0.055,180,295
320,295,0.055,240,295
320,295,0.055,300,295
320,295,0.055,360,295
320,295,0.055,420,295
320,295,0.055,480,295
320,295,0.055,540,295
320,295,0.055,600,295.001
320,295,0.055,660,295.001
320,295,0.055,720,295.004
320,295,0.055,780,295.018
320,295,0.055,840,295.057
320,295,0.055,900,295.135
320,295,0.055,960,295.252
320,295,0.055,1020,295.406
320,295,0.055,1080,295.588
320,295,0.055,1140,295.794
320,295,0.055,1200,296.015
320,295,0.055,1260,296.253
320,295,0.055,1320,296.531
320,295,0.055,1380,296.831
320,295,0.055,1440,297.018
320,295,0.055,1500,297.445
320,295,0.055,1560,297.708
320,295,0.055,1620,297.782
320,295,0.055,1680,297.992
320,295,0.055,1740,298.136
320,295,0.055,1800,298.731
320,295,0.055,1860,298.73
320,295,0.055,1920,299.046
320,295,0.055,1980,299.46
320,295,0.055,2040,299.349
320,295,0.055,2100,299.795
320,295,0.055,2160,299.96
320,295,0.055,2220,300.442
320,295,0.055,2280,300.318
320,295,0.055,2340,300.602
320,295,0.055,2400,301.314
320,295,0.055,2460,301.454
320,295,0.055,2520,301.449
320,295,0.06,60,295
320,295,0.06,120,295
320,295,0.06,180,295
320,295,0.06,240,295
320,295,0.06,300,295
320,295,0.06,360,295
320,295,0.06,420,295
320,295,0.06,480,295
320,295,0.06,540,295
320,295,0.06,600,295.001
320,295,0.06,660,295.002
320,295,0.06,720,295.009
320,295,0.06,780,295.035
320,295,0.06,840,295.1
320,295,0.06,900,295.211
320,295,0.06,960,295.365
320,295,0.06,1020,295.555
320,295,0.06,1080,295.774
320,295,0.06,1140,296.012
320,295,0.06,1200,296.282
320,295,0.06,1260,296.579
320,295,0.06,1320,296.833
320,295,0.06,1380,297.21
320,295,0.06,1440,297.438
320,295,0.06,1500,297.663
320,295,0.06,1560,297.882
320,295,0.06,1620,297.999
320,295,0.06,1680,298.945
320,295,0.06,1740,298.603
320,295,0.06,1800,298.935
320,295,0.06,1860,299.898
320,295,0.06,1920,299.929
320,295,0.06,1980,300.077
320,295,0.06,2040,300.222
320,295,0.06,2100,300.74
320,295,0.06,2160,300.692
320,295,0.06,2220,300.818
320,295,0.06,2280,301.166
320,295,0.06,2340,301.725
320,295,0.06,2400,301.202
320,295,0.06,2460,301.256
320,295,0.06,2520,302.35
311.5,291.5,0.058,60,291.5
311.5,291.5,0.058,120,291.5
311.5,291.5,0.058,180,291.501
311.5,291.5,0.058,240,291.922
311.5,291.5,0.058,300,291.835
311.5,291.5,0.058,360,291.727
311.5,291.5,0.058,420,291.671
311.5,291.5,0.058,480,291.64
311.5,291.5,0.058,540,291.628
311.5,291.5,0.058,600,291.63
311.5,291.5,0.058,660,291.647
311.5,291.5,0.058,720,291.684
311.5,291.5,0.058,780,291.766
311.5,291.5,0.058,840,291.898
311.5,291.5,0.058,900,292.048
311.5,291.5,0.058,960,292.205
311.5,291.5,0.058,1020,292.304
311.5,291.5,0.058,1080,292.439
311.5,291.5,0.058,1140,292.591
311.5,291.5,0.058,1200,292.698
311.5,291.5,0.058,1260,292.868
311.5,291.5,0.058,1320,292.742
311.5,291.5,0.058,1380,292.95
311.5,291.5,0.058,1440,293.08
311.5,291.5,0.058,1500,293.121
311.5,291.5,0.058,1560,293.213
311.5,291.5,0.058,1620,293.532
311.5,291.5,0.058,1680,293.587
311.5,291.5,0.058,1740,293.978
311.5,291.5,0.058,1800,294.094
311.5,291.5,0.058,1860,294.077
311.5,291.5,0.058,1920,294.594
311.5,291.5,0.058,1980,294.782
311.5,291.5,0.058,2040,295.151
311.5,291.5,0.058,2100,295.213
311.5,291.5,0.058,2160,295.651
311.5,291.5,0.058,2220,295.573
311.5,291.5,0.058,2280,295.974
311.5,291.5,0.058,2340,296.085
311.5,291.5,0.058,2400,296.285
311.5,291.5,0.058,2460,296.362
311.5,291.5,0.058,2520,296.804
312,293,0.054,60,293
312,293,0.054,120,293
312,293,0.054,180,293
312,293,0.054,240,293
312,293,0.054,300,293
312,293,0.054,360,293
312,293,0.054,420,293
312,293,0.054,480,293
312,293,0.054,540,293
312,293,0.054,600,293
312,293,0.054,660,293.001
312,293,0.054,720,293.008
312,293,0.054,780,293.035
312,293,0.054,840,293.09
312,293,0.054,900,293.188
312,293,0.054,960,293.284
312,293,0.054,1020,293.428
312,293,0.054,1080,293.516
312,293,0.054,1140,293.706
312,293,0.054,1200,293.72
312,293,0.054,1260,294.049
312,293,0.054,1320,294.07
312,293,0.054,1380,294.155
312,293,0.054,1440,294.296
312,293,0.054,1500,294.516
312,293,0.054,1560,294.615
312,293,0.054,1620,294.944
312,293,0.054,1680,295.135
312,293,0.054,1740,295.168
312,293,0.054,1800,295.367
312,293,0.054,1860,295.586
312,293,0.054,1920,295.7
312,293,0.054,1980,295.904
312,293,0.054,2040,296.283
312,293,0.054,2100,296.405
312,293,0.054,2160,296.444
312,293,0.054,2220,296.551
312,293,0.054,2280,296.758
312,293,0.054,2340,296.846
312,293,0.054,2400,297.142
312,293,0.054,2460,297.319
312,293,0.054,2520,297.399
313,293.3,0.047,60,293.3
313,293.3,0.047,120,293.3
313,293.3,0.047,180,293.3
313,293.3,0.047,240,293.3
313,293.3,0.047,300,293.3
313,293.3,0.047,360,293.3
313,293.3,0.047,420,293.3
313,293.3,0.047,480,293.3
313,293.3,0.047,540,293.3
313,293.3,0.047,600,293.3
313,293.3,0.047,660,293.3
313,293.3,0.047,720,293.302
313,293.3,0.047,780,293.308
313,293.3,0.047,840,293.329
313,293.3,0.047,900,293.373
313,293.3,0.047,960,293.441
313,293.3,0.047,1020,293.529
313,293.3,0.047,1080,293.646
313,293.3,0.047,1140,293.739
313,293.3,0.047,1200,293.911
313,293.3,0.047,1260,293.996
313,293.3,0.047,1320,294.126
313,293.3,0.047,1380,294.314
313,293.3,0.047,1440,294.369
313,293.3,0.047,1500,294.543
313,293.3,0.047,1560,294.681
313,293.3,0.047,1620,294.749
313,293.3,0.047,1680,295.007
313,293.3,0.047,1740,295.186
313,293.3,0.047,1800,295.355
313,293.3,0.047,1860,295.315
313,293.3,0.047,1920,295.648
313,293.3,0.047,1980,295.863
313,293.3,0.047,2040,296.101
313,293.3,0.047,2100,296.179
313,293.3,0.047,2160,296.385
313,293.3,0.047,2220,296.556
313,293.3,0.047,2280,296.775
313,293.3,0.047,2340,296.789
313,293.3,0.047,2400,297.079
313,293.3,0.047,2460,297.244
313,293.3,0.047,2520,297.368
311.65,291.35,0.058,60,291.35
311.65,291.35,0.058,120,291.35
311.65,291.35,0.058,180,291.35
311.65,291.35,0.058,240,291.856
311.65,291.35,0.058,300,291.772
311.65,291.35,0.058,360,291.631
311.65,291.35,0.058,420,291.565
311.65,291.35,0.058,480,291.532
311.65,291.35,0.058,540,291.517
311.65,291.35,0.058,600,291.517
311.65,291.35,0.058,780,291.638
311.65,291.35,0.058,840,291.765
311.65,291.35,0.058,900,291.914
311.65,291.35,0.058,960,292.076
311.65,291.35,0.058,1020,292.214
311.65,291.35,0.058,1080,292.367
311.65,291.35,0.058,1140,292.435
311.65,291.35,0.058,1200,291.75
311.65,291.35,0.058,1260,291.85
311.65,291.35,0.058,1320,291.95
311.65,291.35,0.058,1380,292.05
311.65,291.35,0.058,1440,292.15
311.65,291.35,0.058,1500,292.35
311.65,291.35,0.058,1560,292.45
311.65,291.35,0.058,1620,292.55
311.65,291.35,0.058,1680,292.55
311.65,291.35,0.058,1740,292.95
311.65,291.35,0.058,1800,292.75
311.65,291.35,0.058,1860,292.95
311.65,291.35,0.058,1920,293.05
311.65,291.35,0.058,1980,293.25
311.65,291.35,0.058,2040,293.35
311.65,291.35,0.058,2100,293.55
311.65,291.35,0.058,2160,293.65
311.65,291.35,0.058,2220,293.85
311.65,291.35,0.058,2280,293.85
311.65,291.35,0.058,2340,294.15
311.65,291.35,0.058,2400,294.25
311.65,291.35,0.058,2460,294.35
311.65,291.35,0.058,2520,294.55
